"","ID","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","Tin","Tin+Dry","Tin+Ash","dm","afdm","year","month","day"
"682",NA,NA,2013-05-22,"Goodwin's","Offshore","D1",NA,"ruppia blades","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0952000000000001,0.0698000000000001,"2013","05","22"
"683",NA,NA,2013-05-22,"Goodwin's","Offshore","A1",NA,"ruppia blades","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0488,0.0347,"2013","05","22"
"684",NA,NA,2013-06-24,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.46,3.1962,"2013","06","24"
"685",NA,NA,2013-06-24,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.2059,3.1356,"2013","06","24"
"686",NA,NA,2013-06-24,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,5.0403,3.6667,"2013","06","24"
"687",NA,NA,2013-06-24,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,7.1432,5.0554,"2013","06","24"
"688",NA,NA,2013-06-24,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0162,2.0953,"2013","06","24"
"689",NA,NA,2013-06-24,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7999,2.0907,"2013","06","24"
"690",NA,NA,2013-06-24,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.8078,2.7436,"2013","06","24"
"691",NA,NA,2013-06-24,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.99877,3.70327,"2013","06","24"
"692",NA,NA,2013-06-24,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.6504,2.7079,"2013","06","24"
"693",NA,NA,2013-06-24,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,5.8059,4.188,"2013","06","24"
"694",NA,NA,2013-06-24,"Goodwin's","Inshore","A1",NA,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0956999999999999,0.0626,"2013","06","24"
"695",NA,NA,2013-06-24,"Goodwin's","Offshore","C1",NA,"Ruppia Shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.165,0.127,"2013","06","24"
"696",NA,NA,2013-06-24,"Goodwin's","Offshore","D1",NA,"Ruppia Shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.766,0.5757,"2013","06","24"
"697",NA,NA,2013-06-24,"Goodwin's","Offshore","A1",NA,"gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0358000000000001,0.0250999999999999,"2013","06","24"
"698",NA,NA,2013-06-24,"Goodwin's","Offshore","B1",NA,"gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0218,0.014,"2013","06","24"
"699",NA,NA,2013-07-30,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7993,1.9121,"2013","07","30"
"700",NA,NA,2013-07-30,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.6861,2.551,"2013","07","30"
"701",NA,NA,2013-07-30,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7944,2.003,"2013","07","30"
"702",NA,NA,2013-07-30,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9316,1.9732,"2013","07","30"
"703",NA,NA,2013-07-30,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.6469,2.4343,"2013","07","30"
"704",NA,NA,2013-07-30,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8516,0.5914,"2013","07","30"
"705",NA,NA,2013-07-30,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.6559,2.1447,"2013","07","30"
"706",NA,NA,2013-07-30,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9844,2.2375,"2013","07","30"
"707",NA,NA,2013-07-30,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0429,0.767199999999999,"2013","07","30"
"708",NA,NA,2013-07-30,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0184,0.7998,"2013","07","30"
"709",NA,NA,2013-07-30,"Goodwin's","Inshore","A1",NA,"Ruppia Shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0183,0.0127999999999999,"2013","07","30"
"710",NA,NA,2013-07-30,"Goodwin's","Inshore","A1",NA,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00600000000000001,0.0071,"2013","07","30"
"711",NA,NA,2013-07-30,"Goodwin's","Offshore","C1",NA,"Ruppia Shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0187999999999999,0.0116999999999998,"2013","07","30"
"712",NA,NA,2013-07-30,"Goodwin's","Inshore","B1",NA,"Ruppia Shoots","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0828,0.0659,"2013","07","30"
"713",NA,NA,2013-07-30,"Goodwin's","Inshore","B1",NA,"gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.0179999999999999,0.0124,"2013","07","30"
"714",NA,NA,2013-07-30,"Goodwin's","Inshore","D1",NA,"Ruppia Shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0752000000000002,0.0542,"2013","07","30"
"715",NA,NA,2013-07-30,"Goodwin's","Inshore","D1",NA,"champia","Champia sp.",FALSE,TRUE,FALSE,0.00360000000000005,0.00360000000000005,"2013","07","30"
"716",NA,NA,2013-07-30,"Goodwin's","Inshore","C1",NA,"Ruppia Shoots","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0246999999999999,0.0183,"2013","07","30"
"717",NA,NA,2013-07-30,"Goodwin's","Offshore","A1",NA,"Ruppia Shoots","Ruppia maritima blades",FALSE,TRUE,FALSE,0.0964999999999999,0.0706,"2013","07","30"
"718",NA,NA,2013-07-30,"Goodwin's","Offshore","A1",NA,"ruppia blades","Ruppia maritima blades",FALSE,TRUE,FALSE,0.0851999999999999,0.0474999999999999,"2013","07","30"
"719",NA,NA,2013-07-30,"Goodwin's","Offshore","D1",NA,"agardiella","Agardhiella tenera",FALSE,FALSE,FALSE,0.0116999999999999,0.00929999999999997,"2013","07","30"
"720",NA,NA,2013-08-15,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2406,0.8869,"2013","08","15"
"721",NA,NA,2013-08-15,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6953,1.2762,"2013","08","15"
"722",NA,NA,2013-08-15,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.7936,0.5524,"2013","08","15"
"723",NA,NA,2013-08-15,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.7547,1.2421,"2013","08","15"
"724",NA,NA,2013-08-15,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6815,1.1501,"2013","08","15"
"725",NA,NA,2013-08-15,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.9192,1.5025,"2013","08","15"
"726",NA,NA,2013-08-15,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0149,1.5794,"2013","08","15"
"727",NA,NA,2013-08-15,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0036,1.5188,"2013","08","15"
"728",NA,NA,2013-08-15,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.9203,1.454,"2013","08","15"
"729",NA,NA,2013-08-15,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.7167,1.2494,"2013","08","15"
"730",NA,NA,2013-08-15,"Goodwin's","Inshore","B1",NA,"Gracilaria","Gracilaria spp.",FALSE,TRUE,FALSE,0.138,0.1024,"2013","08","15"
"731",NA,NA,2013-08-15,"Goodwin's","Offshore","E1",NA,"Ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1476,0.1044,"2013","08","15"
"732",NA,NA,2013-08-15,"Goodwin's","Offshore","C1",NA,"ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0137,0.0110000000000001,"2013","08","15"
"733",NA,NA,2013-09-17,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6172,1.22,"2013","09","17"
"734",NA,NA,2013-09-17,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.3046,0.9663,"2013","09","17"
"735",NA,NA,2013-09-17,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1694,0.8493,"2013","09","17"
"736",NA,NA,2013-09-17,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.4836,1.0855,"2013","09","17"
"737",NA,NA,2013-09-17,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8552,0.6482,"2013","09","17"
"738",NA,NA,2013-09-17,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2117,0.9153,"2013","09","17"
"739",NA,NA,2013-09-17,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.2199,1.5973,"2013","09","17"
"740",NA,NA,2013-09-17,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.8768,1.2931,"2013","09","17"
"741",NA,NA,2013-09-17,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.248,0.8365,"2013","09","17"
"742",NA,NA,2013-09-17,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5373,0.9617,"2013","09","17"
"743",NA,NA,2013-09-17,"Goodwin's","Inshore","B1",NA,"Ruppia blades","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0227000000000002,0.0152000000000001,"2013","09","17"
"744",NA,NA,2013-09-17,"Goodwin's","Inshore","B1",NA,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0125999999999999,0.00750000000000006,"2013","09","17"
"745",NA,NA,2013-10-17,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8574,0.6486,"2013","10","17"
"746",NA,NA,2013-10-17,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0728,0.7928,"2013","10","17"
"747",NA,NA,2013-10-17,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1424,0.1068,"2013","10","17"
"748",NA,NA,2013-10-17,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.1268,0.1007,"2013","10","17"
"749",NA,NA,2013-10-17,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2762,0.9087,"2013","10","17"
"750",NA,NA,2013-10-17,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.7539,0.5547,"2013","10","17"
"751",NA,NA,2013-10-17,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.6809,0.2446,"2013","10","17"
"752",NA,NA,2013-10-17,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0066,0.9581,"2013","10","17"
"753",NA,NA,2013-10-17,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1982,0.856,"2013","10","17"
"754",NA,NA,2013-10-17,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8406,0.5443,"2013","10","17"
"755",NA,NA,2013-10-17,"Goodwin's","Inshore","D1",NA,"Ruppia blades","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1647,0.1316,"2013","10","17"
"756",NA,NA,2013-11-14,"Goodwin's","Inshore","A1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.276,0.8804,"2013","11","14"
"757",NA,NA,2013-11-14,"Goodwin's","Inshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1042,0.7317,"2013","11","14"
"758",NA,NA,2013-11-14,"Goodwin's","Inshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.9462,1.3916,"2013","11","14"
"759",NA,NA,2013-11-14,"Goodwin's","Inshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.3269,1.0035,"2013","11","14"
"760",NA,NA,2013-11-14,"Goodwin's","Inshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.5191,1.8265,"2013","11","14"
"761",NA,NA,2013-11-14,"Goodwin's","Offshore","A1",NA,"Zostera","Zostera marina blades",NA,NA,NA,0,0,"2013","11","14"
"762",NA,NA,2013-11-14,"Goodwin's","Offshore","B1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.8582,1.3748,"2013","11","14"
"763",NA,NA,2013-11-14,"Goodwin's","Offshore","C1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.489,1.0554,"2013","11","14"
"764",NA,NA,2013-11-14,"Goodwin's","Offshore","D1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.069,1.5169,"2013","11","14"
"765",NA,NA,2013-11-14,"Goodwin's","Offshore","E1",NA,"Zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2997,1.0027,"2013","11","14"
"766",NA,NA,2013-11-14,"Goodwin's","Offshore","B1",NA,"Ruppia shoots","Ruppia maritima blades",FALSE,TRUE,TRUE,0.4808,0.3448,"2013","11","14"
"767",NA,NA,2013-11-14,"Goodwin's","Offshore","D1",NA,"Ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,1.0988,0.8158,"2013","11","14"
"768",NA,NA,2013-11-14,"Goodwin's","Offshore","E1",NA,"Ruppia shoots","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1919,0.1239,"2013","11","14"
