"","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","group","8","5.6","4","2.8","2","1.4","1","0.71","0.5","notes","year","month","day"
"164",NA,2007-06-21,"Goodwin's","Offshore","A1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,3,3,4,6,NA,"2007","06","21"
"165",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,65,10,31,22,20,6,5,2,NA,"2007","06","21"
"166",NA,2007-06-21,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",1,1,10,5,5,2,3,2,11,NA,"2007","06","21"
"167",NA,2007-06-21,"Goodwin's","Inshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,6,5,9,2,3,0,0,NA,"2007","06","21"
"168",NA,2007-06-21,"Goodwin's","Offshore","A1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,6,9,5,3,3,0,1,NA,"2007","06","21"
"169",NA,2007-06-21,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,9,17,12,8,1,2,13,NA,"2007","06","21"
"170",NA,2007-06-21,"Goodwin's","Offshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,7,6,11,5,2,5,15,NA,"2007","06","21"
"171",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,18,36,18,10,12,NA,"2007","06","21"
"172",NA,2007-06-21,"Goodwin's","Inshore","B1",NA,"gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,13,9,7,4,4,NA,"2007","06","21"
"173",NA,2007-06-21,"Goodwin's","Inshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,0,2,3,19,NA,"2007","06","21"
"174",NA,2007-06-21,"Goodwin's","Offshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,12,17,8,7,4,NA,"2007","06","21"
"175",NA,2007-06-21,"Goodwin's","Offshore","C1",NA,"gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,11,21,7,11,1,NA,"2007","06","21"
"176",NA,2007-06-21,"Goodwin's","Offshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,8,23,10,10,9,NA,"2007","06","21"
"177",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","06","21"
"178",NA,2007-06-21,"Goodwin's","Inshore","B1",NA,"limpet nudibranch","Doridella obscura","Mollusc",0,0,0,0,0,0,1,1,0,NA,"2007","06","21"
"179",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,0,0,2,1,NA,"2007","06","21"
"180",NA,2007-06-21,"Goodwin's","Offshore","C1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,0,0,0,1,NA,"2007","06","21"
"181",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"nereid","Nereis sp.","Polychaete",0,0,0,0,0,0,0,2,2,NA,"2007","06","21"
"182",NA,2007-06-21,"Goodwin's","Inshore","B1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,0,0,1,0,1,1,NA,"2007","06","21"
"183",NA,2007-06-21,"Goodwin's","Inshore","C1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,0,0,0,0,0,1,NA,"2007","06","21"
"184",NA,2007-06-21,"Goodwin's","Inshore","A1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,8,NA,"2007","06","21"
"185",NA,2007-06-21,"Goodwin's","Inshore","C1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,1,NA,"2007","06","21"
"186",NA,2007-06-21,"Goodwin's","Offshore","A1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,1,0,0,0,NA,"2007","06","21"
"187",NA,2007-06-21,"Goodwin's","Offshore","D1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,1,NA,"2007","06","21"
"188",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,3,12,7,11,10,NA,"2007","07","26"
"189",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,16,6,7,3,NA,"2007","07","26"
"190",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,7,7,19,13,NA,"2007","07","26"
"191",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,3,4,6,11,2,NA,"2007","07","26"
"192",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,3,26,17,12,NA,"2007","07","26"
"193",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,8,9,21,10,NA,"2007","07","26"
"194",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,7,18,33,37,51,NA,"2007","07","26"
"195",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,1,2,2,0,NA,"2007","07","26"
"196",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,2,0,0,0,NA,"2007","07","26"
"197",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,3,4,2,0,NA,"2007","07","26"
"198",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,1,4,5,2,0,NA,"2007","07","26"
"199",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,1,0,1,0,NA,"2007","07","26"
"200",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"201",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,1,5,4,3,1,NA,"2007","07","26"
"202",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,3,9,3,0,0,NA,"2007","07","26"
"203",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"204",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,2,5,6,1,0,NA,"2007","07","26"
"205",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,1,0,1,14,23,0,0,NA,"2007","07","26"
"206",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,7,2,0,0,NA,"2007","07","26"
"207",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"Bittium varium","Bittiolum varium","Mollusc",0,0,0,1,1,21,14,0,1,NA,"2007","07","26"
"208",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"C. equilibria","Caprella equilibra","Caprellid",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"209",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,1,0,2,2,4,2,4,2,NA,"2007","07","26"
"210",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,1,3,2,0,0,NA,"2007","07","26"
"211",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,4,8,3,2,0,NA,"2007","07","26"
"212",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,1,0,2,2,1,0,0,NA,"2007","07","26"
"213",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,1,1,3,0,NA,"2007","07","26"
"214",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,0,2,0,0,NA,"2007","07","26"
"215",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,0,2,0,1,1,NA,"2007","07","26"
"216",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,1,NA,"2007","07","26"
"217",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,1,1,1,NA,"2007","07","26"
"218",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,2,1,3,NA,"2007","07","26"
"219",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,1,8,30,71,92,22,31,NA,"2007","07","26"
"220",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,2,3,12,47,16,11,NA,"2007","07","26"
"221",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,4,22,31,47,33,12,NA,"2007","07","26"
"222",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,6,10,30,68,25,8,NA,"2007","07","26"
"223",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,1,2,4,10,43,25,8,NA,"2007","07","26"
"224",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,1,4,3,6,23,16,11,NA,"2007","07","26"
"225",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,4,5,15,18,15,24,NA,"2007","07","26"
"226",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"227",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,2,1,1,0,0,NA,"2007","07","26"
"228",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2007","07","26"
"229",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,1,1,2,2,0,NA,"2007","07","26"
"230",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,0,2,5,4,NA,"2007","07","26"
"231",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,1,2,2,2,0,NA,"2007","07","26"
"232",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,1,11,29,13,6,3,NA,"2007","07","26"
"233",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Edotea","Edotia triloba","Crustacean",0,0,0,0,0,0,0,2,0,NA,"2007","07","26"
"234",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Edotea","Edotia triloba","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","07","26"
"235",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,6,5,5,NA,"2007","07","26"
"236",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2007","07","26"
"237",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,1,3,2,NA,"2007","07","26"
"238",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,2,3,0,2,NA,"2007","07","26"
"239",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,5,5,7,3,NA,"2007","07","26"
"240",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,9,18,23,25,NA,"2007","07","26"
"241",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,6,16,19,13,5,9,4,1,NA,"2007","07","26"
"242",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,9,2,18,8,6,5,14,12,NA,"2007","07","26"
"243",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,3,3,3,4,3,3,0,NA,"2007","07","26"
"244",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,8,23,13,11,5,2,0,0,NA,"2007","07","26"
"245",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,15,23,27,24,15,2,15,NA,"2007","07","26"
"246",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,13,20,23,7,8,7,2,NA,"2007","07","26"
"247",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",2,26,48,78,45,24,39,58,14,NA,"2007","07","26"
"248",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Erichthonius","Ericthonius sp.","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","07","26"
"249",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,1,2,1,1,NA,"2007","07","26"
"250",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"251",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,2,2,1,0,NA,"2007","07","26"
"252",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,0,2,1,0,NA,"2007","07","26"
"253",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Hippolyte","Hippolyte pleuracanthus","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","07","26"
"254",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,0,0,2,0,0,NA,"2007","07","26"
"255",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","07","26"
"256",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,0,2,1,0,0,NA,"2007","07","26"
"257",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"limpit nudibranch","Doridella obscura","Mollusc",0,0,0,0,0,3,1,1,1,NA,"2007","07","26"
"258",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"Melita nitida","Melita nitida","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","07","26"
"259",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"microdeutopus","Microdeutopus anomalus","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2007","07","26"
"260",NA,2007-07-26,"Goodwin's","Inshore","B1",NA,"microdeutopus","Microdeutopus anomalus","Crustacean",0,0,0,0,0,0,0,0,2,NA,"2007","07","26"
"261",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,2,0,1,1,NA,"2007","07","26"
"262",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"nereis","Nereis sp.","Polychaete",0,0,0,0,0,0,1,0,0,NA,"2007","07","26"
"263",NA,2007-07-26,"Goodwin's","Inshore","A1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,1,NA,"2007","07","26"
"264",NA,2007-07-26,"Goodwin's","Inshore","C1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,1,0,1,2,NA,"2007","07","26"
"265",NA,2007-07-26,"Goodwin's","Inshore","D1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,1,1,1,1,NA,"2007","07","26"
"266",NA,2007-07-26,"Goodwin's","Inshore","E1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,1,4,3,1,NA,"2007","07","26"
"267",NA,2007-07-26,"Goodwin's","Offshore","A1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,1,1,NA,"2007","07","26"
"268",NA,2007-07-26,"Goodwin's","Offshore","D1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,2,2,3,3,NA,"2007","07","26"
"269",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,0,1,1,NA,"2007","08","23"
"270",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,1,1,3,NA,"2007","08","23"
"271",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,2,4,9,16,4,NA,"2007","08","23"
"272",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,2,7,5,6,NA,"2007","08","23"
"273",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,2,1,0,0,NA,"2007","08","23"
"274",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,3,5,2,0,NA,"2007","08","23"
"275",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,9,7,13,3,NA,"2007","08","23"
"276",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,7,14,9,NA,"2007","08","23"
"277",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,1,2,0,1,3,NA,"2007","08","23"
"278",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,2,1,1,0,NA,"2007","08","23"
"279",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,0,NA,"2007","08","23"
"280",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,1,1,0,0,NA,"2007","08","23"
"281",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,1,7,2,0,0,NA,"2007","08","23"
"282",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,4,1,1,NA,"2007","08","23"
"283",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,1,1,1,NA,"2007","08","23"
"284",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2007","08","23"
"285",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,1,0,1,0,NA,"2007","08","23"
"286",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,1,7,8,7,NA,"2007","08","23"
"287",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,11,22,51,39,29,NA,"2007","08","23"
"288",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,1,31,64,54,53,66,NA,"2007","08","23"
"289",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,14,38,67,65,51,NA,"2007","08","23"
"290",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,3,17,57,55,25,8,NA,"2007","08","23"
"291",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,2,1,66,134,17,76,29,NA,"2007","08","23"
"292",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,1,34,101,91,81,26,NA,"2007","08","23"
"293",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"Edotea","Edotia triloba","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","08","23"
"294",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,1,3,2,1,NA,"2007","08","23"
"295",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2007","08","23"
"296",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,3,0,NA,"2007","08","23"
"297",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2007","08","23"
"298",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,5,21,26,16,4,1,0,NA,"2007","08","23"
"299",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,4,29,17,8,2,3,0,NA,"2007","08","23"
"300",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,2,14,9,7,0,0,NA,"2007","08","23"
"301",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,2,1,0,0,0,1,0,NA,"2007","08","23"
"302",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,3,8,4,3,4,0,0,NA,"2007","08","23"
"303",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,2,1,1,2,3,2,0,NA,"2007","08","23"
"304",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Hippolyte","Hippolyte pleuracanthus","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","08","23"
"305",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"Hippolyte","Hippolyte pleuracanthus","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","08","23"
"306",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","08","23"
"307",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"Melita nitida","Melita nitida","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2007","08","23"
"308",NA,2007-08-23,"Goodwin's","Offshore","A1",NA,"microdeutopus","Microdeutopus anomalus","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2007","08","23"
"309",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"microdeutopus","Microdeutopus anomalus","Crustacean",0,0,0,0,0,1,2,1,0,NA,"2007","08","23"
"310",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"microdeutopus","Microdeutopus anomalus","Crustacean",0,0,0,0,0,0,0,4,1,NA,"2007","08","23"
"311",NA,2007-08-23,"Goodwin's","Inshore","E1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,0,0,2,0,NA,"2007","08","23"
"312",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"microprotopus","Microprotopus raneyi","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2007","08","23"
"313",NA,2007-08-23,"Goodwin's","Inshore","C1",NA,"Nereid","Nereis sp.","Polychaete",0,0,0,0,0,0,0,1,0,NA,"2007","08","23"
"314",NA,2007-08-23,"Goodwin's","Offshore","C1",NA,"nereidae","Nereis sp.","Polychaete",0,0,0,0,0,0,1,0,0,NA,"2007","08","23"
"315",NA,2007-08-23,"Goodwin's","Offshore","E1",NA,"nereis","Nereis sp.","Polychaete",0,0,0,0,0,0,0,0,1,NA,"2007","08","23"
"316",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"nudibranch","Doridella obscura","Mollusc",0,0,0,0,0,1,0,0,0,NA,"2007","08","23"
"317",NA,2007-08-23,"Goodwin's","Inshore","B1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,3,0,0,NA,"2007","08","23"
"318",NA,2007-09-24,"Goodwin's","Inshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,1,0,1,NA,"2007","09","24"
"319",NA,2007-09-24,"Goodwin's","Inshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,5,4,1,3,NA,"2007","09","24"
"320",NA,2007-09-24,"Goodwin's","Inshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,2,3,5,2,NA,"2007","09","24"
"321",NA,2007-09-24,"Goodwin's","Offshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,0,4,3,2,NA,"2007","09","24"
"322",NA,2007-09-24,"Goodwin's","Offshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,6,7,7,5,NA,"2007","09","24"
"323",NA,2007-09-24,"Goodwin's","Offshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,9,17,7,5,NA,"2007","09","24"
"324",NA,2007-09-24,"Goodwin's","Offshore","C1",NA,"A. valida","Ampithoe valida","Crustacean",0,0,0,0,0,0,2,0,0,NA,"2007","09","24"
"325",NA,2007-09-24,"Goodwin's","Inshore","B1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,5,8,0,NA,"2007","09","24"
"326",NA,2007-09-24,"Goodwin's","Inshore","E1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,6,4,4,NA,"2007","09","24"
"327",NA,2007-09-24,"Goodwin's","Offshore","A1",NA,"bittium","Bittiolum varium","Mollusc",0,0,0,0,1,1,6,4,1,NA,"2007","09","24"
